clip_id,event_id,wav_path,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,travel_direction,microphone,channel,split
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1617240_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1617240_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1617240_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1617240,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1620056_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1620056_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1620056_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1620056,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1626008_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1626008_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1626008_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1626008,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16510464_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16510464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16510464_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16510464,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16606464_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16606464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16606464_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16606464,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1665496_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1665496_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1665496_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1665496,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16702464_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16702464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16702464_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16702464,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16798464_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16798464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16798464_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16798464,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16894464_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16894464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16894464_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16894464,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_169453_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_169453_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_169453_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,169453,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16990464_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16990464,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16990464_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16990464,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1703512_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1703512_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1703512_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1703512,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1709976_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1709976_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1709976_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1709976,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_174573_M_D_CL_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_174573_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_174573_M_D_CL_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,174573,M,D,C,L,L2R,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1746584_M_D_CL_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1746584_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1746584_M_D_CL_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1746584,M,D,C,L,L2R,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_17676800_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_17676800,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_17676800_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,17676800,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1774424_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1774424_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1774424_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1774424,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_178946_M_D_BL_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_178946_M_D_BL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_178946_M_D_BL_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,178946,M,D,B,L,L2R,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1796504_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1796504_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1796504_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1796504,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1808664_M_D_CL_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1808664_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1808664_M_D_CL_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1808664,M,D,C,L,L2R,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18178560_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18178560,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18178560_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18178560,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18274560_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18274560,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18274560_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18274560,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18370560_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18370560,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18370560_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18370560,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18466560_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18466560,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18466560_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18466560,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18658560_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18658560,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18658560_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18658560,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1873112_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1873112_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1873112_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1873112,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18754560_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18754560,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18754560_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18754560,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1879576_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1879576_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1879576_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1879576,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1884760_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1884760_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1884760_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1884760,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18850560_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18850560,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18850560_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18850560,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1893976_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1893976_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1893976_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1893976,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18946560_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18946560,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18946560_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18946560,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1935320_M_D_CL_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1935320_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1935320_M_D_CL_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1935320,M,D,C,L,L2R,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19688960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19688960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19688960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19688960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19784960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19784960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19784960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19784960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19880960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19880960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19880960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19880960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19976960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19976960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19976960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19976960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20072960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20072960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20072960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20072960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2007576_M_D_CL_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2007576_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2007576_M_D_CL_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2007576,M,D,C,L,L2R,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2010584_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2010584_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2010584_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2010584,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20168960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20168960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20168960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20168960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20264960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20264960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20264960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20264960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20360960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20360960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20360960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20360960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20456960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20456960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20456960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20456960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2053911_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2053911_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2053911_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2053911,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20552960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20552960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20552960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20552960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2058391_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2058391_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2058391_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2058391,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20648960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20648960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20648960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20648960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20744960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20744960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20744960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20744960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20840960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20840960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20840960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20840960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20936960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20936960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20936960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20936960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21032960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21032960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21032960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21032960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2111192_M_D_CL_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2111192_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2111192_M_D_CL_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2111192,M,D,C,L,L2R,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21128960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21128960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21128960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21128960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21224960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21224960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21224960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21224960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21320960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21320960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21320960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21320960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21416960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21416960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21416960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21416960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2143640_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2143640_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2143640_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2143640,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2149848_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2149848_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2149848_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2149848,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21512960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21512960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21512960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21512960,None,None,none,none,none,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2155736_M_D_CR_SE_CH34,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2155736_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2155736_M_D_CR_SE_CH34.wav,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2155736,M,D,C,R,R2L,SE,CH34,unknown
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21608960_SE_CH34-BG,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21608960,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21608960_SE_CH34-BG.wav,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21608960,None,None,none,none,none,SE,CH34,unknown
