row_type,car_group,clip_name,clip_path,speed_kmh,input_type,duration_s,n_mel_frames,prediction,n_clips,n_L2R,n_R2L,n_no_vehicle,pct_L2R,pct_R2L,pct_no_vehicle,majority_prediction,model,checkpoint,spectrogram_png,prob_L2R,prob_R2L,prob_no_vehicle
clip,RenaultScenic,RenaultScenic_84,RenaultScenic/RenaultScenic_84.wav,84,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8836,0.1164,
clip,RenaultScenic,RenaultScenic_86,RenaultScenic/RenaultScenic_86.wav,86,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8543,0.1457,
clip,RenaultScenic,RenaultScenic_87,RenaultScenic/RenaultScenic_87.wav,87,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8982,0.1018,
clip,RenaultScenic,RenaultScenic_90,RenaultScenic/RenaultScenic_90.wav,90,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8592,0.1408,
clip,RenaultScenic,RenaultScenic_91,RenaultScenic/RenaultScenic_91.wav,91,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9283,0.0717,
clip,RenaultScenic,RenaultScenic_94,RenaultScenic/RenaultScenic_94.wav,94,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.926,0.074,
clip,RenaultScenic,RenaultScenic_95,RenaultScenic/RenaultScenic_95.wav,95,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9081,0.0919,
clip,RenaultScenic,RenaultScenic_98,RenaultScenic/RenaultScenic_98.wav,98,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8896,0.1104,
group,RenaultScenic,__GROUP__RenaultScenic,,,,,,L2R,35,35,0,0,1.0,0.0,0.0,L2R,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,,,
clip,VWPassat,VWPassat_100,VWPassat/VWPassat_100.wav,100,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1547,0.8453,
clip,VWPassat,VWPassat_30,VWPassat/VWPassat_30.wav,30,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4366,0.5634,
clip,VWPassat,VWPassat_35,VWPassat/VWPassat_35.wav,35,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2685,0.7315,
clip,VWPassat,VWPassat_39,VWPassat/VWPassat_39.wav,39,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6056,0.3944,
clip,VWPassat,VWPassat_40,VWPassat/VWPassat_40.wav,40,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4144,0.5856,
clip,VWPassat,VWPassat_42,VWPassat/VWPassat_42.wav,42,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1898,0.8102,
clip,VWPassat,VWPassat_45,VWPassat/VWPassat_45.wav,45,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.5831,0.4169,
clip,VWPassat,VWPassat_47,VWPassat/VWPassat_47.wav,47,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2083,0.7917,
clip,VWPassat,VWPassat_49,VWPassat/VWPassat_49.wav,49,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1437,0.8563,
clip,VWPassat,VWPassat_50,VWPassat/VWPassat_50.wav,50,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3001,0.6999,
clip,VWPassat,VWPassat_52,VWPassat/VWPassat_52.wav,52,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2656,0.7344,
clip,VWPassat,VWPassat_54,VWPassat/VWPassat_54.wav,54,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1742,0.8258,
clip,VWPassat,VWPassat_55,VWPassat/VWPassat_55.wav,55,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.207,0.793,
clip,VWPassat,VWPassat_57,VWPassat/VWPassat_57.wav,57,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1111,0.8889,
clip,VWPassat,VWPassat_60,VWPassat/VWPassat_60.wav,60,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1978,0.8022,
clip,VWPassat,VWPassat_61,VWPassat/VWPassat_61.wav,61,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1028,0.8972,
clip,VWPassat,VWPassat_64,VWPassat/VWPassat_64.wav,64,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.0833,0.9167,
clip,VWPassat,VWPassat_65,VWPassat/VWPassat_65.wav,65,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1507,0.8493,
clip,VWPassat,VWPassat_67,VWPassat/VWPassat_67.wav,67,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1332,0.8668,
clip,VWPassat,VWPassat_70,VWPassat/VWPassat_70.wav,70,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2544,0.7456,
clip,VWPassat,VWPassat_71,VWPassat/VWPassat_71.wav,71,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1046,0.8954,
clip,VWPassat,VWPassat_72,VWPassat/VWPassat_72.wav,72,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.0985,0.9015,
clip,VWPassat,VWPassat_73,VWPassat/VWPassat_73.wav,73,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2919,0.7081,
clip,VWPassat,VWPassat_75,VWPassat/VWPassat_75.wav,75,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2192,0.7808,
clip,VWPassat,VWPassat_78,VWPassat/VWPassat_78.wav,78,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.0963,0.9037,
clip,VWPassat,VWPassat_80,VWPassat/VWPassat_80.wav,80,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.5375,0.4625,
clip,VWPassat,VWPassat_81,VWPassat/VWPassat_81.wav,81,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.0838,0.9162,
clip,VWPassat,VWPassat_82,VWPassat/VWPassat_82.wav,82,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.0997,0.9003,
clip,VWPassat,VWPassat_85,VWPassat/VWPassat_85.wav,85,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1597,0.8403,
clip,VWPassat,VWPassat_88,VWPassat/VWPassat_88.wav,88,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1934,0.8066,
clip,VWPassat,VWPassat_90,VWPassat/VWPassat_90.wav,90,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1227,0.8773,
clip,VWPassat,VWPassat_91,VWPassat/VWPassat_91.wav,91,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1041,0.8959,
clip,VWPassat,VWPassat_94,VWPassat/VWPassat_94.wav,94,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1488,0.8512,
clip,VWPassat,VWPassat_96,VWPassat/VWPassat_96.wav,96,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.0862,0.9138,
clip,VWPassat,VWPassat_98,VWPassat/VWPassat_98.wav,98,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3893,0.6107,
group,VWPassat,__GROUP__VWPassat,,,,,,R2L,35,3,32,0,0.0857,0.9143,0.0,R2L,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,,,
overall,__ALL__,__OVERALL__,,,,,,L2R,400,264,136,0,0.66,0.34,0.0,L2R,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,,,
